championid,champion_name,player_augment,augment_name,win_rate,show_rate
41,普朗克,1301,神圣干预,0.473447,0.000046
142,佐伊,1402,属性叠属性叠属性！,0.494797,0.000014
64,李青,1324,蛋白粉奶昔,0.431157,0.000071
126,杰斯,1413,和我一起困在这里,0.454365,0.000011
105,菲兹,1405,速度恶魔,0.515963,0.000204
60,伊莉丝,1030,尤里卡,0.486759,0.000148
121,卡兹克,1071,更万用的瞄准镜,0.436161,0.000055
42,库奇,1082,残暴之力,0.490719,0.00027
18,崔丝塔娜,1316,刃下生风,0.473232,0.000022
8,弗拉基米尔,1356,暴击飞弹,0.416533,0.000013
69,卡西奥佩娅,1416,海克斯科技龙魂,0.468249,0.000016
22,艾希,1324,蛋白粉奶昔,0.452424,0.000011
254,蔚,2018,纯粹主义者 - 术师,0.419395,0.000007
893,阿萝拉,1349,终极唤醒,0.482979,0.000071
516,奥恩,1320,升级：收集者,0.470332,0.000013
254,蔚,1313,作弊：我能回城！,0.467991,0.00009
360,莎弥拉,1071,更万用的瞄准镜,0.44684,0.000188
164,卡蜜尔,1038,有始有终,0.469903,0.000023
99,拉克丝,1038,有始有终,0.512327,0.000467
432,巴德,1062,全能龙魂,0.419378,0.000015
36,蒙多医生,1051,点亮他们！,0.498359,0.000011
26,基兰,1400,最终都市列车,0.469466,0.000036
517,塞拉斯,1015,死亡之环,0.487486,0.000374
223,塔姆,1322,罪恶快感,0.494392,0.000042
799,安蓓萨,1034,防护面纱,0.476179,0.000018
58,雷克顿,1195,巨人杀手,0.505814,0.000104
201,布隆,1301,神圣干预,0.494893,0.000082
429,卡莉丝塔,1349,终极唤醒,0.442138,0.000006
202,烬,1154,任务：海牛阿福的勇士,0.510873,0.000102
14,赛恩,1098,急急小子,0.45684,0.000028
91,泰隆,1052,闪电打击,0.435118,0.000007
28,伊芙琳,1069,退敌力场,0.404625,0.000004
901,斯莫德,1416,海克斯科技龙魂,0.466276,0.000069
518,妮蔻,1103,面包和黄油,0.465165,0.000141
112,维克托,1334,升级：雪球,0.510411,0.000059
122,德莱厄斯,1424,???,0.45685,0.000008
127,丽桑卓,1056,由心及物,0.500077,0.000138
895,尼菈,1034,防护面纱,0.512711,0.00001
141,凯隐,1009,霸符兄弟,0.554389,0.000053
163,塔莉垭,1085,折磨者,0.48462,0.000021
147,萨勒芬妮,2008,负重爆气,0.54657,0.000203
82,莫德凯撒,1015,死亡之环,0.48108,0.001053
68,兰博,1319,升级：献祭,0.549469,0.000057
2,奥拉夫,1058,秘术冲拳,0.448469,0.000062
13,瑞兹,1060,海洋龙魂,0.555492,0.000255
200,卑尔维斯,1208,轨道镭射,0.427167,0.000004
11,易,1074,缩小射线,0.478086,0.000247
56,魔腾,1064,坚韧,0.48265,0.000016
904,未知英雄_904,2010,双发快射,0.510905,0.000015
901,斯莫德,1152,任务：钢化你心,0.443626,0.000213
145,卡莎,2006,飞身踢,0.472151,0.000067
141,凯隐,1347,吵闹鬼,0.478578,0.000006
201,布隆,1112,终极不可阻挡,0.44922,0.000012
201,布隆,1067,古式佳酿,0.47948,0.000124
221,泽丽,1348,闪闪现现,0.428391,0.000004
43,卡尔玛,1397,地狱三头犬,0.401996,0.000005
427,艾翁,1011,你摸不到,0.399105,0.000002
102,希瓦娜,1150,面包和果酱,0.462957,0.000041
910,彗,1004,回归基本功,0.555141,0.000051
82,莫德凯撒,2007,你肩上的恶魔,0.398259,0.000022
44,塔里克,1107,接二连三,0.467052,0.000004
897,奎桑提,1250,一板一眼,0.346812,0.000009
904,未知英雄_904,1328,暴击律动,0.516058,0.000008
86,盖伦,1009,霸符兄弟,0.491304,0.000066
99,拉克丝,2008,负重爆气,0.485517,0.000268
31,科加斯,1022,灵巧,0.485308,0.000035
35,萨科,1026,唯快不破,0.469046,0.000089
106,沃利贝尔,1386,转得我眩晕了,0.429495,0
897,奎桑提,1361,任务：艾卡西亚的陷落,0.4869,0.000072
121,卡兹克,1195,巨人杀手,0.525838,0.000667
893,阿萝拉,2006,飞身踢,0.486491,0.000027
112,维克托,1353,坦克引擎,0.522934,0.000071
800,梅尔,2009,狂热者,0.475385,0.000057
800,梅尔,1080,会心防御,0.473692,0.000061
43,卡尔玛,1072,炽烈黎明,0.46455,0.000053
142,佐伊,1079,战争交响乐,0.419506,0.000005
44,塔里克,1328,暴击律动,0.521472,0
16,索拉卡,1328,暴击律动,0.408673,0
101,泽拉斯,1335,夺金,0.536864,0.000084
122,德莱厄斯,1154,任务：海牛阿福的勇士,0.471621,0.000063
28,伊芙琳,1342,雪球扭蛋机,0.480722,0.00002
80,潘森,1388,无限循环往复,0.500127,0.00016
143,婕拉,1416,海克斯科技龙魂,0.524315,0.00005
221,泽丽,1097,巫师式思考,0.435664,0.000009
114,菲奥娜,1034,防护面纱,0.492467,0.000025
134,辛德拉,1353,坦克引擎,0.524698,0.000064
804,芸阿娜,1064,坚韧,0.482612,0.00001
14,赛恩,1314,强力护盾,0.477944,0.000223
45,维迦,1105,家园卫士,0.564934,0.000219
6,厄加特,1379,未知符文_1379,0.392823,0.000001
72,斯卡纳,1397,地狱三头犬,0.409091,0.000003
777,永恩,1194,精怪魔法,0.430789,0.000032
107,雷恩加尔,1116,闪现向前,0.465378,0.000014
799,安蓓萨,1416,海克斯科技龙魂,0.492345,0.000012
1,安妮,1205,物理转魔法,0.49013,0.000212
6,厄加特,1329,史上最大雪球,0.445651,0.000056
89,蕾欧娜,2002,虚空裂隙,0.491567,0.000004
126,杰斯,1041,歌利亚巨人,0.489809,0.000685
31,科加斯,1011,你摸不到,0.423618,0.000039
164,卡蜜尔,1391,红包,0.496302,0.000051
150,纳尔,1032,裁决使,0.447589,0.000154
30,卡尔萨斯,2026,杀意翻涌,0.507917,0.000009
107,雷恩加尔,1069,退敌力场,0.419827,0.000009
37,娑娜,1414,卡皮巴拉空投,0.464057,0.000007
56,魔腾,1402,属性叠属性叠属性！,0.57124,0.00002
901,斯莫德,1077,灵魂虹吸,0.482659,0.00105
104,格雷福斯,1324,蛋白粉奶昔,0.429122,0.000007
20,努努和威朗普,1038,有始有终,0.472398,0.000132
78,波比,1237,质变：黄金阶,0.494596,0.000104
122,德莱厄斯,1311,溢流,0.476986,0.000127
134,辛德拉,1324,蛋白粉奶昔,0.36555,0.000001
43,卡尔玛,1095,风语者的祝福,0.525586,0.000162
86,盖伦,1250,一板一眼,0.555004,0.002881
875,瑟提,1013,星界躯体,0.529308,0.000892
14,赛恩,1342,雪球扭蛋机,0.479618,0.000106
235,赛娜,1322,罪恶快感,0.474596,0.000422
85,凯南,1052,闪电打击,0.399128,0.000017
5,赵信,1077,灵魂虹吸,0.465757,0.000135
498,霞,1400,最终都市列车,0.530733,0.000023
81,伊泽瑞尔,1028,侵蚀,0.455976,0.000094
79,古拉加斯,1108,自我毁灭,0.472158,0.000135
41,普朗克,1379,未知符文_1379,0.125,0
201,布隆,1050,基石法师,0.429604,0.000003
121,卡兹克,1152,任务：钢化你心,0.424137,0.000042
101,泽拉斯,1118,会心治疗,0.461723,0.000016
61,奥莉安娜,1015,死亡之环,0.45323,0.000012
79,古拉加斯,1344,最终形态,0.474486,0.000053
555,派克,1060,海洋龙魂,0.506565,0.000067
29,图奇,1013,星界躯体,0.481494,0.000019
526,芮尔,1397,地狱三头犬,0.471489,0.000005
57,茂凯,1025,俯冲轰炸,0.509642,0.000181
68,兰博,1075,慢炖,0.474191,0.00002
16,索拉卡,2008,负重爆气,0.479729,0.00006
103,阿狸,1156,任务：沃格勒特的巫师帽,0.56479,0.000341
223,塔姆,1025,俯冲轰炸,0.477999,0.000266
163,塔莉垭,12317,潘朵拉的盒子,0.481938,0
7,乐芙兰,1041,歌利亚巨人,0.420643,0.000026
64,李青,1072,炽烈黎明,0.417301,0.000015
21,厄运小姐,1050,基石法师,0.51436,0.000361
92,锐雯,1349,终极唤醒,0.533496,0.000074
147,萨勒芬妮,1341,帽上加帽,0.522631,0.000207
893,阿萝拉,1305,练腿日,0.522977,0.000094
85,凯南,1356,暴击飞弹,0.435931,0.000028
126,杰斯,1048,珠光护手,0.483192,0.002833
84,阿卡丽,1320,升级：收集者,0.408013,0.000028
67,薇恩,1195,巨人杀手,0.597026,0.000951
104,格雷福斯,1032,裁决使,0.505911,0.001222
40,迦娜,1112,终极不可阻挡,0.479284,0.000014
40,迦娜,1048,珠光护手,0.466782,0.000035
234,佛耶戈,1046,炼狱龙魂,0.476565,0.000263
240,克烈,1084,穿针引线,0.462274,0.000029
35,萨科,1390,超凡邪恶,0.483034,0.000483
888,烈娜塔,1405,速度恶魔,0.527222,0.000023
235,赛娜,1074,缩小射线,0.459514,0.000398
61,奥莉安娜,1045,炼狱导管,0.475971,0.000212
201,布隆,1133,魔法飞弹,0.442032,0.000009
777,永恩,1007,大力,0.519746,0.000161
421,雷克塞,1333,逃跑计划,0.52719,0.00004
875,瑟提,1007,大力,0.514731,0.000393
523,厄斐琉斯,1136,扇巴掌,0.483728,0.00003
6,厄加特,1129,神射法师,0.362678,0.000005
43,卡尔玛,1344,最终形态,0.498819,0.000006
141,凯隐,1220,连拨击锤,0.470957,0.000013
98,慎,1007,大力,0.490708,0.000026
3,加里奥,1136,扇巴掌,0.541055,0.000851
20,努努和威朗普,1237,质变：黄金阶,0.468752,0.000087
1,安妮,1424,???,0.466702,0.000003
238,劫,1315,快中求稳,0.549285,0.00023
102,希瓦娜,2018,纯粹主义者 - 术师,0.477452,0.000023
166,阿克尚,1064,坚韧,0.467752,0.000006
99,拉克丝,2006,飞身踢,0.468922,0.000022
29,图奇,1332,不祥契约,0.484104,0.000079
13,瑞兹,1047,关键暴击,0.482452,0.000114
238,劫,1337,尊我为王,0.521468,0.000087
904,未知英雄_904,1389,男爵之手,0.587176,0.000005
200,卑尔维斯,1301,神圣干预,0.446012,0.000033
21,厄运小姐,2003,魄罗之王的弹跳,0.469334,0.000019
161,维克兹,1413,和我一起困在这里,0.482334,0.000001
6,厄加特,1361,任务：艾卡西亚的陷落,0.461773,0.000003
115,吉格斯,2007,你肩上的恶魔,0.426593,0.000011
897,奎桑提,1025,俯冲轰炸,0.445685,0.00008
58,雷克顿,1047,关键暴击,0.432674,0.000039
57,茂凯,1152,任务：钢化你心,0.527962,0.000909
518,妮蔻,1075,慢炖,0.43143,0.00001
107,雷恩加尔,1346,吸血习性,0.518921,0.000501
268,阿兹尔,1108,自我毁灭,0.485661,0.000008
240,克烈,1344,最终形态,0.446267,0.000036
555,派克,1416,海克斯科技龙魂,0.473909,0.000018
420,俄洛伊,1076,天音爆,0.425287,0
76,奈德丽,1129,神射法师,0.437362,0.000389
134,辛德拉,1414,卡皮巴拉空投,0.456709,0.000009
16,索拉卡,1243,质变：混沌,0.472287,0.000046
76,奈德丽,1324,蛋白粉奶昔,0.405284,0.000016
12,阿利斯塔,1072,炽烈黎明,0.477244,0.000036
90,玛尔扎哈,1060,海洋龙魂,0.556399,0.000201
202,烬,2009,狂热者,0.486672,0.000401
64,李青,1181,重量级打击手,0.431075,0.000064
223,塔姆,1379,未知符文_1379,0.166667,0
145,卡莎,1195,巨人杀手,0.520957,0.000942
267,娜美,1057,山脉龙魂,0.482403,0.000007
897,奎桑提,1314,强力护盾,0.406705,0.000124
518,妮蔻,1064,坚韧,0.488398,0.000019
23,泰达米尔,1397,地狱三头犬,0.493338,0.000164
79,古拉加斯,1397,地狱三头犬,0.418063,0.000005
523,厄斐琉斯,1152,任务：钢化你心,0.420336,0.000016
245,艾克,1225,双刀流,0.479026,0.000021
67,薇恩,1326,夜狩,0.523221,0.000654
133,奎因,1072,炽烈黎明,0.417456,0.000008
800,梅尔,1152,任务：钢化你心,0.426121,0.000035
96,克格莫,1071,更万用的瞄准镜,0.509123,0.000767
34,艾尼维亚,1324,蛋白粉奶昔,0.394273,0.000002
1,安妮,1064,坚韧,0.455119,0.000009
200,卑尔维斯,1347,吵闹鬼,0.424605,0.000004
350,悠米,1064,坚韧,0.392909,0.000102
89,蕾欧娜,1034,防护面纱,0.462153,0.000024
64,李青,1129,神射法师,0.381841,0.000006
517,塞拉斯,1030,尤里卡,0.474584,0.000811
68,兰博,1029,虚幻武器,0.499138,0.000183
141,凯隐,1386,转得我眩晕了,0.466178,0
136,奥瑞利安·索尔,1088,终极刷新,0.471115,0.000136
141,凯隐,1045,炼狱导管,0.52292,0.000031
240,克烈,1347,吵闹鬼,0.444079,0.000003
15,希维尔,1046,炼狱龙魂,0.470472,0.000071
28,伊芙琳,1346,吸血习性,0.478368,0.00008
233,贝蕾亚,1345,心灵净化,0.494046,0.000067
8,弗拉基米尔,1150,面包和果酱,0.415502,0.000384
83,约里克,1058,秘术冲拳,0.442899,0.000044
2,奥拉夫,1015,死亡之环,0.555556,0
164,卡蜜尔,1403,属性叠属性！,0.508096,0.000018
90,玛尔扎哈,1070,无休回复,0.559959,0.000068
203,千珏,1058,秘术冲拳,0.458577,0.000149
897,奎桑提,1080,会心防御,0.410714,0.00002
77,乌迪尔,1038,有始有终,0.509243,0.000428
36,蒙多医生,1105,家园卫士,0.526111,0.000067
74,黑默丁格,1050,基石法师,0.509392,0.000143
110,韦鲁斯,1072,炽烈黎明,0.444475,0.000044
6,厄加特,2016,注魔,0.403652,0.000009
74,黑默丁格,1081,踢踏舞,0.479367,0.000019
42,库奇,1348,闪闪现现,0.456357,0.000007
5,赵信,1107,接二连三,0.447861,0.000338
48,特朗德尔,1333,逃跑计划,0.527114,0.000079
25,莫甘娜,1108,自我毁灭,0.530808,0.000046
711,薇古丝,1038,有始有终,0.542918,0.000221
432,巴德,1149,不动如山,0.387662,0.000021
163,塔莉垭,1118,会心治疗,0.466535,0.000011
145,卡莎,1328,暴击律动,0.472335,0.0009
91,泰隆,1389,男爵之手,0.567366,0.000006
897,奎桑提,1336,升级：无尽之刃,0.337168,0.000004
221,泽丽,1404,属性！,0.54148,0.000014
102,希瓦娜,1406,祖母的辣椒油,0.512585,0.000168
134,辛德拉,2005,扳机炼狱,0.454471,0.000002
517,塞拉斯,1198,圣火,0.454188,0.000099
43,卡尔玛,1413,和我一起困在这里,0.457915,0.000001
236,卢锡安,1085,折磨者,0.380952,0
526,芮尔,1384,捐赠,0.542769,0.000085
799,安蓓萨,1338,升级：狂妄,0.521321,0.000777
10,凯尔,1077,灵魂虹吸,0.534404,0.000178
246,奇亚娜,1154,任务：海牛阿福的勇士,0.475851,0.000015
77,乌迪尔,1057,山脉龙魂,0.464277,0.000055
518,妮蔻,1324,蛋白粉奶昔,0.398419,0.000002
134,辛德拉,1420,咏叹奏鸣,0.622752,0.000086
8,弗拉基米尔,2026,杀意翻涌,0.456791,0.000026
56,魔腾,1004,回归基本功,0.461912,0.000007
28,伊芙琳,1030,尤里卡,0.459425,0.000062
136,奥瑞利安·索尔,1038,有始有终,0.545383,0.000769
14,赛恩,1336,升级：无尽之刃,0.41132,0.000038
45,维迦,1108,自我毁灭,0.516326,0.000025
161,维克兹,1061,回力OK镖,0.537455,0.000114
31,科加斯,1006,利刃华尔兹,0.43769,0.000043
38,卡萨丁,1009,霸符兄弟,0.571273,0.000103
86,盖伦,1405,速度恶魔,0.482465,0.000338
910,彗,1105,家园卫士,0.57476,0.000128
8,弗拉基米尔,1325,玻璃大炮,0.423845,0.000016
876,莉莉娅,1068,循环往复,0.58804,0.000462
57,茂凯,1334,升级：雪球,0.485955,0.000132
39,艾瑞莉娅,2006,飞身踢,0.467817,0.000018
115,吉格斯,1375,吞噬灵魂,0.500151,0.000087
96,克格莫,1028,侵蚀,0.525525,0.000065
40,迦娜,2006,飞身踢,0.460556,0.000004
427,艾翁,2001,当心小蛋糕！,0.474828,0.00001
23,泰达米尔,1025,俯冲轰炸,0.515757,0.00016
82,莫德凯撒,1032,裁决使,0.461121,0.000675
24,贾克斯,1088,终极刷新,0.463205,0.00002
114,菲奥娜,1411,升级：荆棘之甲,0.510012,0.000004
33,拉莫斯,1214,旋转至胜,0.445538,0.000028
53,布里茨,1007,大力,0.422954,0.000013
516,奥恩,1392,神圣雪球,0.432054,0.00002
42,库奇,1080,会心防御,0.533402,0.000311
141,凯隐,1118,会心治疗,0.527266,0.000267
67,薇恩,1391,红包,0.605297,0.000263
555,派克,1002,尖端发明家,0.444881,0.000085
904,未知英雄_904,1388,无限循环往复,0.566082,0.000144
254,蔚,1082,残暴之力,0.470274,0.000149
516,奥恩,1180,超强大脑,0.408363,0.000004
13,瑞兹,1336,升级：无尽之刃,0.379464,0
56,魔腾,1250,一板一眼,0.409294,0.000151
83,约里克,1007,大力,0.469839,0.00003
57,茂凯,1026,唯快不破,0.489255,0.000007
26,基兰,1015,死亡之环,0.456919,0
13,瑞兹,1389,男爵之手,0.564811,0.000019
238,劫,1353,坦克引擎,0.503988,0.000108
893,阿萝拉,1397,地狱三头犬,0.470658,0.000009
54,墨菲特,1358,弹球,0.464519,0.000161
235,赛娜,1079,战争交响乐,0.447852,0.00033
711,薇古丝,1039,冰霜 幽灵,0.495972,0.000013
55,卡特琳娜,1066,量子计算,0.459898,0.000111
157,亚索,1325,玻璃大炮,0.46668,0.000026
119,德莱文,2024,由暴生急,0.456494,0.000029
102,希瓦娜,1152,任务：钢化你心,0.504751,0.000486
115,吉格斯,1337,尊我为王,0.497141,0.000024
238,劫,1013,星界躯体,0.486672,0.000017
60,伊莉丝,1057,山脉龙魂,0.472625,0.000005
57,茂凯,1379,未知符文_1379,0.375,0
804,芸阿娜,1048,珠光护手,0.468554,0.000124
240,克烈,1080,会心防御,0.476401,0.00001
268,阿兹尔,1996,升级：耀光,0.526993,0.000002
134,辛德拉,1996,升级：耀光,0.482593,0
6,厄加特,1187,闪光弹,0.449526,0.000039
57,茂凯,2004,信念者的强化,0.433932,0.000001
82,莫德凯撒,1333,逃跑计划,0.513358,0.000227
34,艾尼维亚,1391,红包,0.518407,0.000092
104,格雷福斯,1056,由心及物,0.494708,0.000011
42,库奇,1322,罪恶快感,0.499196,0.000289
55,卡特琳娜,1032,裁决使,0.412581,0.000364
76,奈德丽,1319,升级：献祭,0.447092,0.000019
893,阿萝拉,1345,心灵净化,0.496262,0.000277
234,佛耶戈,1007,大力,0.511448,0.000194
119,德莱文,1075,慢炖,0.416608,0.000008
240,克烈,2018,纯粹主义者 - 术师,0.380107,0.000002
9,费德提克,1112,终极不可阻挡,0.471225,0.000233
58,雷克顿,1063,狂徒豪气,0.47915,0.00015
106,沃利贝尔,1311,溢流,0.471809,0.00007
245,艾克,1375,吞噬灵魂,0.479682,0.000071
420,俄洛伊,1320,升级：收集者,0.453884,0.000034
904,未知英雄_904,1211,杀戮时间到了,0.52193,0.000076
67,薇恩,1324,蛋白粉奶昔,0.471027,0.000006
23,泰达米尔,1138,渴血,0.512425,0.000473
497,洛,1006,利刃华尔兹,0.456658,0.000013
901,斯莫德,1007,大力,0.515376,0.000342
950,纳亚菲利,1415,双生火焰,0.487814,0.000006
80,潘森,1392,神圣雪球,0.466634,0.000045
202,烬,1056,由心及物,0.464752,0.00001
38,卡萨丁,1071,更万用的瞄准镜,0.464748,0.000019
106,沃利贝尔,1323,残忍,0.440866,0.000037
32,阿木木,2024,由暴生急,0.43261,0.000002
91,泰隆,1053,科学狂人,0.566949,0.000049
54,墨菲特,1301,神圣干预,0.482493,0.000206
16,索拉卡,1308,火狐,0.54288,0.000089
84,阿卡丽,1420,咏叹奏鸣,0.528239,0.000031
91,泰隆,1415,双生火焰,0.484714,0.000006
120,赫卡里姆,1072,炽烈黎明,0.469669,0.000023
420,俄洛伊,1328,暴击律动,0.41194,0.000003
15,希维尔,1243,质变：混沌,0.521772,0.000112
23,泰达米尔,1092,易损,0.506427,0.000137
38,卡萨丁,1079,战争交响乐,0.473902,0.000007
18,崔丝塔娜,1220,连拨击锤,0.462342,0.000733
74,黑默丁格,1057,山脉龙魂,0.503641,0.000009
516,奥恩,1349,终极唤醒,0.450096,0.000034
68,兰博,1037,急救用具,0.508017,0.000039
517,塞拉斯,1036,火上浇油,0.452171,0.000055
86,盖伦,1409,魄罗爆破手,0.468018,0.000101
267,娜美,1086,精准奇才,0.481254,0.000006
1,安妮,1411,升级：荆棘之甲,0.545455,0
234,佛耶戈,1042,恶趣味,0.452676,0.000008
498,霞,1206,魔法转物理,0.56738,0.000171
53,布里茨,1133,魔法飞弹,0.436488,0.00025
131,黛安娜,1080,会心防御,0.473823,0.000029
112,维克托,1105,家园卫士,0.567196,0.000128
804,芸阿娜,1061,回力OK镖,0.468353,0.000014
233,贝蕾亚,1076,天音爆,0.512987,0
223,塔姆,2003,魄罗之王的弹跳,0.474008,0.000044
421,雷克塞,1074,缩小射线,0.457167,0.000052
24,贾克斯,1243,质变：混沌,0.540167,0.000101
200,卑尔维斯,1042,恶趣味,0.458568,0.000007
154,扎克,1056,由心及物,0.37741,0
429,卡莉丝塔,1208,轨道镭射,0.472924,0.000005
54,墨菲特,1403,属性叠属性！,0.508887,0.000094
105,菲兹,1070,无休回复,0.548234,0.000095
887,格温,1225,双刀流,0.642825,0.000067
163,塔莉垭,1045,炼狱导管,0.485558,0.000259
30,卡尔萨斯,2002,虚空裂隙,0.580299,0.00027
145,卡莎,1379,未知符文_1379,0.488235,0
516,奥恩,1345,心灵净化,0.468142,0.000051
39,艾瑞莉娅,1088,终极刷新,0.403063,0.000016
8,弗拉基米尔,1305,练腿日,0.458179,0.000155
350,悠米,1011,你摸不到,0.381477,0.000004
15,希维尔,1037,急救用具,0.418659,0.000005
526,芮尔,1063,狂徒豪气,0.52205,0.000054
89,蕾欧娜,1002,尖端发明家,0.500046,0.000347
