aug_a,aug_a_name,aug_b,aug_b_name,pair_win_rate,pair_show_rate
1220,连拨击锤,1313,作弊：我能回城！,0.458795,0.000318
1329,史上最大雪球,1416,海克斯科技龙魂,0.486102,0.000072
1018,巨像的勇气,1329,史上最大雪球,0.462972,0.000083
1243,质变：混沌,1324,蛋白粉奶昔,0.476311,0.000142
1098,急急小子,1341,帽上加帽,0.492505,0.000236
1335,夺金,1384,捐赠,0.544402,0.00094
1066,量子计算,2001,当心小蛋糕！,0.489172,0.000033
1238,质变：棱彩阶,1342,雪球扭蛋机,0.50452,0.000498
1032,裁决使,1326,夜狩,0.459031,0.00375
1332,不祥契约,1334,升级：雪球,0.483442,0.000099
1015,死亡之环,1115,最万用的瞄准镜,0.450558,0.000026
1034,防护面纱,1388,无限循环往复,0.496822,0.000128
1064,坚韧,1170,万用瞄准镜,0.461275,0.000246
1092,易损,1141,全心为你,0.444593,0.000029
1341,帽上加帽,1345,心灵净化,0.474485,0.000929
1113,老练狙神,1116,闪现向前,0.459688,0.00005
1118,会心治疗,1332,不祥契约,0.448927,0.000217
1038,有始有终,1361,任务：艾卡西亚的陷落,0.525437,0.000044
1018,巨像的勇气,1341,帽上加帽,0.449175,0.000055
1006,利刃华尔兹,1073,暗影疾奔,0.482215,0.000403
2006,飞身踢,2009,狂热者,0.484957,0.000132
1056,由心及物,1151,面包和奶酪,0.509866,0.000527
1060,海洋龙魂,1317,升级：弯刀,0.437795,0.000003
1390,超凡邪恶,1391,红包,0.550222,0.001299
1013,星界躯体,1170,万用瞄准镜,0.469411,0.00027
1045,炼狱导管,1324,蛋白粉奶昔,0.475378,0.00013
1056,由心及物,1057,山脉龙魂,0.479145,0.000157
1347,吵闹鬼,1379,未知符文_1379,0.429009,0
1243,质变：混沌,1400,最终都市列车,0.552296,0.000116
1030,尤里卡,1112,终极不可阻挡,0.4752,0.000284
1187,闪光弹,1327,坚若磐石,0.455874,0.000015
1134,亮出你的剑,1361,任务：艾卡西亚的陷落,0.539505,0
1331,至高天诺言,2026,杀意翻涌,0.445531,0.000001
1237,质变：黄金阶,1411,升级：荆棘之甲,0.538135,0.000051
1052,闪电打击,1154,任务：海牛阿福的勇士,0.519021,0.000174
1066,量子计算,12317,潘朵拉的盒子,0.509573,0
1054,物法皆修,1416,海克斯科技龙魂,0.443766,0.00005
1138,渴血,1403,属性叠属性！,0.556333,0.000238
1004,回归基本功,1092,易损,0.520905,0.000248
1022,灵巧,1082,残暴之力,0.488762,0.000646
1087,台风,1104,仆从大师,0.453195,0.00001
1214,旋转至胜,1336,升级：无尽之刃,0.503081,0.000131
1238,质变：棱彩阶,1325,玻璃大炮,0.495964,0.000447
1044,冰寒,1048,珠光护手,0.48108,0.001812
1051,点亮他们！,1379,未知符文_1379,0.477532,0.000004
1038,有始有终,12317,潘朵拉的盒子,0.503957,0.000001
1152,任务：钢化你心,1305,练腿日,0.511809,0.000751
1042,恶趣味,1204,叠角龙,0.478791,0.000013
1092,易损,1409,魄罗爆破手,0.494053,0.0003
1313,作弊：我能回城！,1318,升级：中娅,0.489188,0.000377
1060,海洋龙魂,1342,雪球扭蛋机,0.498764,0.00015
1156,任务：沃格勒特的巫师帽,1406,祖母的辣椒油,0.51815,0.000586
1086,精准奇才,1356,暴击飞弹,0.457417,0.000074
1066,量子计算,1211,杀戮时间到了,0.474897,0.000278
1115,最万用的瞄准镜,1389,男爵之手,0.531138,0.000009
1320,升级：收集者,1325,玻璃大炮,0.431301,0.000257
1046,炼狱龙魂,1211,杀戮时间到了,0.476567,0.000924
1324,蛋白粉奶昔,2024,由暴生急,0.423655,0.000009
1006,利刃华尔兹,1390,超凡邪恶,0.462653,0.000125
1327,坚若磐石,1384,捐赠,0.486901,0.000092
1181,重量级打击手,1315,快中求稳,0.511765,0.000192
1133,魔法飞弹,2003,魄罗之王的弹跳,0.45968,0.000095
1045,炼狱导管,1181,重量级打击手,0.480777,0.000303
1220,连拨击锤,1409,魄罗爆破手,0.447214,0.000232
1108,自我毁灭,1416,海克斯科技龙魂,0.481667,0.000043
1118,会心治疗,1348,闪闪现现,0.430065,0.000032
1138,渴血,1361,任务：艾卡西亚的陷落,0.528336,0.000103
1336,升级：无尽之刃,2001,当心小蛋糕！,0.518448,0.000203
1243,质变：混沌,1326,夜狩,0.471848,0.000372
1054,物法皆修,1388,无限循环往复,0.470264,0.000325
1069,退敌力场,1342,雪球扭蛋机,0.4431,0.000045
1046,炼狱龙魂,1331,至高天诺言,0.436594,0.000011
1206,魔法转物理,1237,质变：黄金阶,0.512124,0.000337
1036,火上浇油,1337,尊我为王,0.495399,0.000085
1019,全凭身法,1052,闪电打击,0.476809,0.000309
1342,雪球扭蛋机,1375,吞噬灵魂,0.47114,0.000155
1318,升级：中娅,2008,负重爆气,0.47559,0.000277
1074,缩小射线,1388,无限循环往复,0.452214,0.000162
1044,冰寒,1092,易损,0.507034,0.001059
1026,唯快不破,1079,战争交响乐,0.488381,0.000108
1063,狂徒豪气,1141,全心为你,0.443082,0.000013
0,无符文,2001,当心小蛋糕！,0.613321,0.013221
1011,你摸不到,1151,面包和奶酪,0.444539,0.000099
1025,俯冲轰炸,1308,火狐,0.542307,0.000136
1324,蛋白粉奶昔,1386,转得我眩晕了,0.414742,0.000001
1344,最终形态,1421,舞会女王,0.514328,0.000037
1029,虚幻武器,1353,坦克引擎,0.487776,0.001996
1004,回归基本功,1067,古式佳酿,0.571862,0.000331
1056,由心及物,1074,缩小射线,0.465934,0.000145
1071,更万用的瞄准镜,1327,坚若磐石,0.44632,0.000084
1389,男爵之手,1414,卡皮巴拉空投,0.498216,0.000003
1243,质变：混沌,1388,无限循环往复,0.522605,0.000099
1301,神圣干预,1389,男爵之手,0.542435,0.000011
1030,尤里卡,1317,升级：弯刀,0.435304,0.000001
1038,有始有终,1077,灵魂虹吸,0.513154,0.000389
1334,升级：雪球,1424,???,0.456489,0.00002
1086,精准奇才,1402,属性叠属性叠属性！,0.493614,0.000009
1323,残忍,1388,无限循环往复,0.520075,0.00013
1039,冰霜 幽灵,1061,回力OK镖,0.52821,0.0007
1032,裁决使,1068,循环往复,0.494508,0.003261
1136,扇巴掌,1344,最终形态,0.495434,0.000611
1211,杀戮时间到了,1403,属性叠属性！,0.513196,0.000151
1019,全凭身法,1310,小丑学院,0.514688,0.000558
1095,风语者的祝福,1115,最万用的瞄准镜,0.4654,0.000029
1027,大地苏醒,2002,虚空裂隙,0.480014,0.000006
1076,天音爆,1095,风语者的祝福,0.559626,0.000272
1072,炽烈黎明,1324,蛋白粉奶昔,0.444854,0.000045
1361,任务：艾卡西亚的陷落,2006,飞身踢,0.544793,0.000235
1020,黎明使者的坚决,1187,闪光弹,0.487237,0.000033
1243,质变：混沌,1353,坦克引擎,0.494084,0.001311
1038,有始有终,1225,双刀流,0.542147,0.000472
1073,暗影疾奔,2008,负重爆气,0.504225,0.000202
1133,魔法飞弹,1149,不动如山,0.469716,0.000272
1084,穿针引线,1205,物理转魔法,0.472956,0.001882
1149,不动如山,1313,作弊：我能回城！,0.476426,0.000378
1305,练腿日,1311,溢流,0.503154,0.000252
1220,连拨击锤,1403,属性叠属性！,0.488553,0.000086
1220,连拨击锤,1318,升级：中娅,0.448524,0.000028
1063,狂徒豪气,1372,小猫咪找妈妈,0.461159,0.000003
1047,关键暴击,1424,???,0.433999,0.00001
1152,任务：钢化你心,1384,捐赠,0.499242,0.000489
1006,利刃华尔兹,1154,任务：海牛阿福的勇士,0.469896,0.000045
1085,折磨者,1349,终极唤醒,0.459646,0.000062
1057,山脉龙魂,1066,量子计算,0.464645,0.000114
1103,面包和黄油,1372,小猫咪找妈妈,0.467849,0.000036
1045,炼狱导管,1379,未知符文_1379,0.435963,0.000001
1156,任务：沃格勒特的巫师帽,1305,练腿日,0.510626,0.00024
1022,灵巧,1336,升级：无尽之刃,0.543167,0.001962
1047,关键暴击,1414,卡皮巴拉空投,0.415779,0.000016
1389,男爵之手,1418,砸开那颗蛋,0.528141,0
1356,暴击飞弹,2005,扳机炼狱,0.451039,0.000029
1030,尤里卡,1316,刃下生风,0.502996,0.000112
1042,恶趣味,1391,红包,0.52675,0.000131
1103,面包和黄油,1353,坦克引擎,0.48056,0.001548
1346,吸血习性,2004,信念者的强化,0.440341,0.000011
1104,仆从大师,1391,红包,0.555619,0.000033
1136,扇巴掌,1325,玻璃大炮,0.460073,0.000111
1149,不动如山,1318,升级：中娅,0.455626,0.000048
1323,残忍,2010,双发快射,0.423141,0.000008
1058,秘术冲拳,1326,夜狩,0.444554,0.00044
1002,尖端发明家,1390,超凡邪恶,0.466362,0.000845
1353,坦克引擎,1361,任务：艾卡西亚的陷落,0.563671,0.001186
1087,台风,1250,一板一眼,0.429404,0.0004
0,无符文,1048,珠光护手,0.586278,0.058679
1034,防护面纱,1097,巫师式思考,0.495718,0.000302
1194,精怪魔法,1325,玻璃大炮,0.445128,0.000067
1013,星界躯体,1384,捐赠,0.498762,0.000396
1035,感受燃烧,1061,回力OK镖,0.509489,0.000057
1092,易损,1337,尊我为王,0.5125,0.000109
1009,霸符兄弟,1073,暗影疾奔,0.540792,0.000153
1208,轨道镭射,1320,升级：收集者,0.434207,0.000017
1051,点亮他们！,1315,快中求稳,0.536435,0.00009
1076,天音爆,1415,双生火焰,0.467663,0.000025
1151,面包和奶酪,1344,最终形态,0.479783,0.000307
1029,虚幻武器,1092,易损,0.487941,0.000721
1028,侵蚀,1373,缩小引擎,0.522058,0.000188
1333,逃跑计划,1344,最终形态,0.538407,0.00064
1006,利刃华尔兹,1416,海克斯科技龙魂,0.456911,0.000044
1250,一板一眼,2007,你肩上的恶魔,0.448119,0.000043
1104,仆从大师,1375,吞噬灵魂,0.511233,0.000015
1317,升级：弯刀,1996,升级：耀光,0.410203,0.000003
1138,渴血,1320,升级：收集者,0.511867,0.002053
1134,亮出你的剑,1225,双刀流,0.594416,0.000465
1046,炼狱龙魂,1413,和我一起困在这里,0.452121,0.000021
1011,你摸不到,1421,舞会女王,0.479637,0.000006
1237,质变：黄金阶,2003,魄罗之王的弹跳,0.511829,0.000035
1151,面包和奶酪,2002,虚空裂隙,0.49969,0.000165
1009,霸符兄弟,1136,扇巴掌,0.524662,0.000228
1046,炼狱龙魂,1056,由心及物,0.500749,0.000261
1022,灵巧,1413,和我一起困在这里,0.48262,0.000018
1151,面包和奶酪,2003,魄罗之王的弹跳,0.462979,0.000029
1054,物法皆修,1403,属性叠属性！,0.490435,0.000053
1026,唯快不破,1134,亮出你的剑,0.585235,0.000084
1156,任务：沃格勒特的巫师帽,1348,闪闪现现,0.472403,0.000041
1032,裁决使,1358,弹球,0.455534,0.000407
1108,自我毁灭,1330,活力再生,0.435889,0.000006
1013,星界躯体,1134,亮出你的剑,0.553733,0.000064
1088,终极刷新,1386,转得我眩晕了,0.3959,0.000001
1134,亮出你的剑,1315,快中求稳,0.657655,0.000147
1034,防护面纱,1098,急急小子,0.485741,0.000083
1082,残暴之力,1344,最终形态,0.498436,0.000664
1028,侵蚀,1341,帽上加帽,0.504843,0.00022
1011,你摸不到,1353,坦克引擎,0.444761,0.000272
1112,终极不可阻挡,1391,红包,0.532622,0.000132
1105,家园卫士,1353,坦克引擎,0.50527,0.000574
1077,灵魂虹吸,12317,潘朵拉的盒子,0.510614,0.000001
1133,魔法飞弹,1320,升级：收集者,0.458225,0.00043
1030,尤里卡,1063,狂徒豪气,0.52342,0.000209
1087,台风,1372,小猫咪找妈妈,0.468166,0.000006
1138,渴血,1331,至高天诺言,0.421906,0.000009
1081,踢踏舞,1105,家园卫士,0.524454,0.000385
1041,歌利亚巨人,1104,仆从大师,0.487514,0.000055
1341,帽上加帽,1401,生机迸发,0.470625,0.000047
1323,残忍,2008,负重爆气,0.489267,0.000209
1063,狂徒豪气,1318,升级：中娅,0.492678,0.000058
1180,超强大脑,1344,最终形态,0.491279,0.000139
1082,残暴之力,1097,巫师式思考,0.453893,0.000031
1068,循环往复,12317,潘朵拉的盒子,0.50719,0.000002
1243,质变：混沌,1341,帽上加帽,0.488209,0.000395
1391,红包,1405,速度恶魔,0.553572,0.000615
1075,慢炖,1198,圣火,0.491538,0.000205
1107,接二连三,1318,升级：中娅,0.443714,0.000033
1097,巫师式思考,2016,注魔,0.466786,0.000081
1129,神射法师,1335,夺金,0.486625,0.000111
2003,魄罗之王的弹跳,2005,扳机炼狱,0.479832,0.000012
1009,霸符兄弟,1041,歌利亚巨人,0.520999,0.000422
1129,神射法师,1358,弹球,0.457335,0.000096
1051,点亮他们！,1342,雪球扭蛋机,0.46784,0.000066
1329,史上最大雪球,1335,夺金,0.474306,0.000023
1085,折磨者,1113,老练狙神,0.482823,0.000142
1388,无限循环往复,2003,魄罗之王的弹跳,0.478669,0.000035
1027,大地苏醒,1424,???,0.454601,0.000002
1133,魔法飞弹,1330,活力再生,0.449472,0.000112
1318,升级：中娅,1413,和我一起困在这里,0.462811,0.000009
1402,属性叠属性叠属性！,1409,魄罗爆破手,0.51572,0.000113
1064,坚韧,1070,无休回复,0.478457,0.000638
1081,踢踏舞,1154,任务：海牛阿福的勇士,0.505323,0.000063
1310,小丑学院,1313,作弊：我能回城！,0.499984,0.000449
1195,巨人杀手,2006,飞身踢,0.522984,0.000213
1358,弹球,1411,升级：荆棘之甲,0.498049,0.00006
1058,秘术冲拳,1069,退敌力场,0.41678,0.000083
1002,尖端发明家,1375,吞噬灵魂,0.472598,0.000772
1058,秘术冲拳,1211,杀戮时间到了,0.443831,0.000311
1129,神射法师,12317,潘朵拉的盒子,0.474499,0.000001
1035,感受燃烧,1051,点亮他们！,0.470549,0.000042
1037,急救用具,1373,缩小引擎,0.519638,0.000199
1372,小猫咪找妈妈,1420,咏叹奏鸣,0.55494,0.000265
1389,男爵之手,1415,双生火焰,0.51456,0.000019
1015,死亡之环,1170,万用瞄准镜,0.456959,0.000045
1020,黎明使者的坚决,1050,基石法师,0.478625,0.000067
1022,灵巧,2018,纯粹主义者 - 术师,0.439075,0.000078
1032,裁决使,1071,更万用的瞄准镜,0.488361,0.002546
1073,暗影疾奔,1129,神射法师,0.519048,0.0005
1027,大地苏醒,1133,魔法飞弹,0.452887,0.000098
1002,尖端发明家,1319,升级：献祭,0.48782,0.00079
1052,闪电打击,1205,物理转魔法,0.45514,0.000185
1019,全凭身法,1025,俯冲轰炸,0.493299,0.000349
1007,大力,1347,吵闹鬼,0.48481,0.000029
1046,炼狱龙魂,2018,纯粹主义者 - 术师,0.464249,0.000069
1356,暴击飞弹,2003,魄罗之王的弹跳,0.446985,0.000024
1310,小丑学院,1411,升级：荆棘之甲,0.546984,0.000037
1009,霸符兄弟,1238,质变：棱彩阶,0.528997,0.00068
1068,循环往复,2003,魄罗之王的弹跳,0.476319,0.00006
1225,双刀流,1403,属性叠属性！,0.585225,0.000158
1129,神射法师,1322,罪恶快感,0.481193,0.00049
1051,点亮他们！,1326,夜狩,0.48129,0.000153
1112,终极不可阻挡,2003,魄罗之王的弹跳,0.454622,0.000018
1113,老练狙神,1208,轨道镭射,0.460589,0.000056
1314,强力护盾,1324,蛋白粉奶昔,0.451642,0.000253
1036,火上浇油,1195,巨人杀手,0.527919,0.001182
1046,炼狱龙魂,1237,质变：黄金阶,0.48323,0.000449
1027,大地苏醒,1129,神射法师,0.469392,0.000082
1023,魔鬼之舞,1353,坦克引擎,0.517363,0.001283
1098,急急小子,1996,升级：耀光,0.501164,0.000074
1046,炼狱龙魂,1391,红包,0.544461,0.000465
1318,升级：中娅,1340,升级：米凯尔的祝福,0.502705,0.000022
2002,虚空裂隙,2026,杀意翻涌,0.490927,0.000034
1327,坚若磐石,1390,超凡邪恶,0.467022,0.000287
1349,终极唤醒,1403,属性叠属性！,0.516359,0.000046
1181,重量级打击手,1250,一板一眼,0.472655,0.000323
1036,火上浇油,1046,炼狱龙魂,0.459842,0.000441
1118,会心治疗,1402,属性叠属性叠属性！,0.509411,0.000092
1050,基石法师,1328,暴击律动,0.456212,0.00004
1025,俯冲轰炸,1027,大地苏醒,0.496647,0.000122
1072,炽烈黎明,1318,升级：中娅,0.479697,0.000096
1149,不动如山,1404,属性！,0.490549,0.000027
1112,终极不可阻挡,1326,夜狩,0.438829,0.000299
1149,不动如山,1388,无限循环往复,0.484911,0.000172
1220,连拨击锤,1415,双生火焰,0.429696,0.000694
1156,任务：沃格勒特的巫师帽,1318,升级：中娅,0.498032,0.001281
1348,闪闪现现,1403,属性叠属性！,0.547437,0
1105,家园卫士,2002,虚空裂隙,0.54214,0.000106
1030,尤里卡,1194,精怪魔法,0.490982,0.000243
1098,急急小子,1211,杀戮时间到了,0.484375,0.000284
1238,质变：棱彩阶,2016,注魔,0.505048,0.000053
1095,风语者的祝福,1416,海克斯科技龙魂,0.492156,0.000013
1060,海洋龙魂,1070,无休回复,0.513031,0.000225
1339,激光治疗,1347,吵闹鬼,0.714286,0
1028,侵蚀,1068,循环往复,0.516315,0.000403
1133,魔法飞弹,1337,尊我为王,0.525066,0.00026
1327,坚若磐石,1375,吞噬灵魂,0.469315,0.000489
1053,科学狂人,1086,精准奇才,0.503449,0.00006
1051,点亮他们！,1238,质变：棱彩阶,0.525953,0.000527
1036,火上浇油,1237,质变：黄金阶,0.485763,0.00029
1067,古式佳酿,1349,终极唤醒,0.50818,0.000278
1074,缩小射线,2004,信念者的强化,0.438303,0.000006
1332,不祥契约,1386,转得我眩晕了,0.431521,0.000001
1373,缩小引擎,1391,红包,0.564533,0.000676
1372,小猫咪找妈妈,2026,杀意翻涌,0.470898,0.000002
1028,侵蚀,1358,弹球,0.471157,0.000077
1073,暗影疾奔,1181,重量级打击手,0.519314,0.00019
1004,回归基本功,1150,面包和果酱,0.506981,0.000184
1062,全能龙魂,1334,升级：雪球,0.499634,0.000089
1320,升级：收集者,1379,未知符文_1379,0.42115,0.000003
1336,升级：无尽之刃,1404,属性！,0.548483,0.000077
1084,穿针引线,1356,暴击飞弹,0.490633,0.000302
1004,回归基本功,1206,魔法转物理,0.534902,0.000309
1086,精准奇才,1092,易损,0.4693,0.000126
1406,祖母的辣椒油,1413,和我一起困在这里,0.489234,0.000025
1345,心灵净化,1361,任务：艾卡西亚的陷落,0.502359,0.000108
1113,老练狙神,1134,亮出你的剑,0.508546,0.000226
1390,超凡邪恶,1400,最终都市列车,0.506625,0.000638
1062,全能龙魂,1413,和我一起困在这里,0.487743,0.000003
1180,超强大脑,1328,暴击律动,0.452943,0.000019
1071,更万用的瞄准镜,1238,质变：棱彩阶,0.526667,0.002469
1076,天音爆,1416,海克斯科技龙魂,0.48481,0.000013
1337,尊我为王,2010,双发快射,0.518122,0.000025
1006,利刃华尔兹,1071,更万用的瞄准镜,0.470455,0.00044
1361,任务：艾卡西亚的陷落,1392,神圣雪球,0.476684,0.000014
1310,小丑学院,1331,至高天诺言,1,0
1044,冰寒,1334,升级：雪球,0.497447,0.000545
1345,心灵净化,1421,舞会女王,0.481738,0.000078
1072,炽烈黎明,1237,质变：黄金阶,0.479378,0.000092
1002,尖端发明家,1214,旋转至胜,0.460058,0.000095
1077,灵魂虹吸,1086,精准奇才,0.449598,0.000084
1052,闪电打击,1420,咏叹奏鸣,0.521283,0.000151
1002,尖端发明家,1058,秘术冲拳,0.447158,0.000363
1044,冰寒,1341,帽上加帽,0.498567,0.000986
1048,珠光护手,1375,吞噬灵魂,0.473498,0.000472
1181,重量级打击手,1195,巨人杀手,0.523265,0.000406
1149,不动如山,1320,升级：收集者,0.436878,0.000028
1002,尖端发明家,1204,叠角龙,0.497294,0.000031
